episode,p1_wins,p2_wins,draws,avg_game_length,epsilon,loss,q_value_mean,rolling_p1_wr,rolling_p2_wr,rolling_draw_wr,rolling_game_length,rolling_loss
2518,0,1,0,19,0.05,0.0,0.38227079643143547,34.0,66.0,0.0,21.54,0.0050150171294808385
2519,1,0,0,34,0.05,0.0,0.3204090816359366,34.0,66.0,0.0,21.64,0.0050150171294808385
2520,0,1,0,13,0.05,0.00398934306576848,0.4106142669916153,32.0,68.0,0.0,21.78,0.005047255354002118
2521,1,0,0,25,0.05,0.0,0.330022431910038,32.0,68.0,0.0,21.74,0.005047255354002118
2522,1,0,0,38,0.05,0.0,0.38279232302227534,32.0,68.0,0.0,21.98,0.005047255354002118
2523,0,1,0,25,0.05,0.0,0.30575019359588623,32.0,68.0,0.0,22.24,0.005047255354002118
2524,1,0,0,47,0.05,0.0,0.45637454160235147,34.0,66.0,0.0,22.76,0.005047255354002118
2525,0,1,0,16,0.05,0.0,0.30502050276845694,34.0,66.0,0.0,22.46,0.005047255354002118
2526,1,0,0,37,0.05,0.0,0.4672674485615322,34.0,66.0,0.0,22.76,0.005047255354002118
2527,0,1,0,12,0.05,0.0,0.24337625368074936,34.0,66.0,0.0,22.6,0.005047255354002118
2528,1,0,0,26,0.05,0.0,0.4190281801498853,36.0,64.0,0.0,22.36,0.005047255354002118
2529,1,0,0,28,0.05,0.0,0.3373674043902644,38.0,62.0,0.0,22.18,0.005047255354002118
2530,0,1,0,18,0.05,0.0122304055839777,0.5508684971753288,36.0,64.0,0.0,22.14,0.0034888581279665233
2531,0,1,0,16,0.05,0.0,0.2821184863646825,36.0,64.0,0.0,22.1,0.0034888581279665233
2532,1,0,0,8,0.05,0.0,0.37201328575611115,38.0,62.0,0.0,21.38,0.0034888581279665233
2533,1,0,0,27,0.05,0.0,0.37527136007944745,40.0,60.0,0.0,21.58,0.0034888581279665233
2534,0,1,0,30,0.05,0.0,0.2602395181144987,38.0,62.0,0.0,21.44,0.0034888581279665233
2535,1,0,0,40,0.05,0.0,0.4849965602923662,38.0,62.0,0.0,21.78,0.0034888581279665233
2536,0,1,0,23,0.05,0.0,0.42136879536238586,36.0,64.0,0.0,21.96,0.0034888581279665233
2537,1,0,0,15,0.05,0.0,0.3867395062531744,38.0,62.0,0.0,21.86,0.0034888581279665233
2538,0,1,0,23,0.05,0.0,0.28748744793913583,36.0,64.0,0.0,21.96,0.0034888581279665233
2539,0,1,0,29,0.05,0.0,0.33730145461029476,36.0,64.0,0.0,22.32,0.0034888581279665233
2540,0,1,0,22,0.05,0.0021788584999740124,0.2440623939037323,36.0,64.0,0.0,22.46,0.003441614359617233
2541,0,1,0,18,0.05,0.0,0.2161724427167107,34.0,66.0,0.0,22.46,0.003441614359617233
2542,0,1,0,19,0.05,0.0,0.3788811909525018,34.0,66.0,0.0,22.24,0.003441614359617233
2543,1,0,0,9,0.05,0.0,0.4423140088717143,36.0,64.0,0.0,22.04,0.003441614359617233
2544,0,1,0,32,0.05,0.0,0.5352988637262776,34.0,66.0,0.0,22.18,0.003441614359617233
2545,1,0,0,22,0.05,0.0,0.4066846953196959,36.0,64.0,0.0,22.24,0.003441614359617233
2546,1,0,0,22,0.05,0.0,0.45654860409823333,38.0,62.0,0.0,22.54,0.003441614359617233
2547,0,1,0,39,0.05,0.0,0.2795012158316535,38.0,62.0,0.0,22.9,0.003441614359617233
2548,0,1,0,40,0.05,0.0,0.4328915767180614,38.0,62.0,0.0,23.52,0.003441614359617233
2549,0,1,0,16,0.05,0.0,0.3985581323504448,36.0,64.0,0.0,23.74,0.003441614359617233
2550,0,1,0,24,0.05,0.0025727851316332817,0.40168560770424927,36.0,64.0,0.0,23.82,0.0008010468445718288
2551,1,0,0,27,0.05,0.0,0.41205349953278253,36.0,64.0,0.0,23.82,0.0008010468445718288
2552,1,0,0,24,0.05,0.0,0.38997596761454706,38.0,62.0,0.0,23.7,0.0008010468445718288
2553,0,1,0,18,0.05,0.0,0.30743227285497327,38.0,62.0,0.0,23.64,0.0008010468445718288
2554,0,1,0,13,0.05,0.0,0.4455776512622833,36.0,64.0,0.0,23.46,0.0008010468445718288
2555,0,1,0,39,0.05,0.0,0.5043963982778437,36.0,64.0,0.0,23.8,0.0008010468445718288
2556,0,1,0,13,0.05,0.0,0.29172003133730456,36.0,64.0,0.0,23.72,0.0008010468445718288
2557,0,1,0,22,0.05,0.0,0.3743951368060979,36.0,64.0,0.0,23.68,0.0008010468445718288
2558,0,1,0,21,0.05,0.0,0.3360331999628167,36.0,64.0,0.0,23.76,0.0008010468445718288
2559,0,1,0,27,0.05,0.0,0.49002049446105955,36.0,64.0,0.0,24.0,0.0008010468445718288
2560,0,1,0,20,0.05,0.0503985658288002,0.2596900055282994,36.0,64.0,0.0,24.0,0.0014273991622030734
2561,0,1,0,27,0.05,0.0,0.28760338736617047,36.0,64.0,0.0,24.16,0.0014273991622030734
2562,1,0,0,26,0.05,0.0,0.21787087218119547,38.0,62.0,0.0,24.5,0.0014273991622030734
2563,0,1,0,16,0.05,0.0,0.3845794161160787,38.0,62.0,0.0,24.12,0.0014273991622030734
2564,0,1,0,26,0.05,0.0,0.3194704856723547,38.0,62.0,0.0,24.06,0.0014273991622030734
2565,1,0,0,12,0.05,0.0,0.29361242428421974,40.0,60.0,0.0,23.92,0.0014273991622030734
2566,1,0,0,30,0.05,0.0,0.3725430687268575,40.0,60.0,0.0,24.04,0.0014273991622030734
2567,1,0,0,15,0.05,0.0,0.34151225884755454,40.0,60.0,0.0,23.76,0.0014273991622030734
2568,0,1,0,16,0.05,0.0,0.5730006282146161,40.0,60.0,0.0,23.7,0.0014273991622030734
2569,0,1,0,21,0.05,0.0,0.5566538810729981,38.0,62.0,0.0,23.44,0.0014273991622030734
2570,0,1,0,26,0.05,0.007997628301382065,0.27117721153342206,38.0,62.0,0.0,23.7,0.0015075648669153451
2571,1,0,0,27,0.05,0.0,0.4684455655515194,38.0,62.0,0.0,23.74,0.0015075648669153451
2572,0,1,0,13,0.05,0.0,0.41957812584363496,36.0,64.0,0.0,23.24,0.0015075648669153451
2573,0,1,0,18,0.05,0.0,0.3688935836156209,36.0,64.0,0.0,23.1,0.0015075648669153451
2574,0,1,0,17,0.05,0.0,0.5084299830829396,34.0,66.0,0.0,22.5,0.0015075648669153451
2575,0,1,0,16,0.05,0.0,0.3008575965960821,34.0,66.0,0.0,22.5,0.0015075648669153451
2576,0,1,0,22,0.05,0.0,0.414871837411608,32.0,68.0,0.0,22.2,0.0015075648669153451
2577,0,1,0,25,0.05,0.0,0.35739762149751186,32.0,68.0,0.0,22.46,0.0015075648669153451
2578,1,0,0,33,0.05,0.0,0.2989069652376753,32.0,68.0,0.0,22.6,0.0015075648669153451
2579,1,0,0,26,0.05,0.0,0.5137666674951712,32.0,68.0,0.0,22.56,0.0015075648669153451
2580,1,0,0,28,0.05,0.07933251559734344,0.3699273974807174,34.0,66.0,0.0,22.76,0.00284960706718266
2581,1,0,0,32,0.05,0.0,0.39575233097587315,36.0,64.0,0.0,23.08,0.00284960706718266
2582,0,1,0,9,0.05,0.0,0.4214402586221695,34.0,66.0,0.0,23.1,0.00284960706718266
2583,0,1,0,19,0.05,0.0,0.31682301038189936,32.0,68.0,0.0,22.94,0.00284960706718266
2584,0,1,0,17,0.05,0.0,0.32287731965382893,32.0,68.0,0.0,22.68,0.00284960706718266
2585,0,1,0,26,0.05,0.0,0.42533174872398377,30.0,70.0,0.0,22.4,0.00284960706718266
2586,0,1,0,21,0.05,0.0,0.27049269065970466,30.0,70.0,0.0,22.36,0.00284960706718266
2587,1,0,0,25,0.05,0.0,0.35391532063484193,30.0,70.0,0.0,22.56,0.00284960706718266
2588,1,0,0,32,0.05,0.0,0.2760152090340853,32.0,68.0,0.0,22.74,0.00284960706718266
2589,0,1,0,21,0.05,0.0,0.5515184700489044,32.0,68.0,0.0,22.58,0.00284960706718266
2590,1,0,0,22,0.05,0.007235310971736908,0.4277501715855165,34.0,66.0,0.0,22.58,0.002950736116617918
2591,0,1,0,19,0.05,0.0,0.3678269496089534,34.0,66.0,0.0,22.6,0.002950736116617918
2592,1,0,0,22,0.05,0.0,0.28071700578386133,36.0,64.0,0.0,22.66,0.002950736116617918
2593,1,0,0,21,0.05,0.0,0.22953761016067706,36.0,64.0,0.0,22.9,0.002950736116617918
2594,0,1,0,23,0.05,0.0,0.34565902230414475,36.0,64.0,0.0,22.72,0.002950736116617918
2595,1,0,0,36,0.05,0.0,0.2735338653836932,36.0,64.0,0.0,23.0,0.002950736116617918
2596,0,1,0,18,0.05,0.0,0.22240784676635966,34.0,66.0,0.0,22.92,0.002950736116617918
2597,1,0,0,22,0.05,0.0,0.5561783977530219,36.0,64.0,0.0,22.58,0.002950736116617918
2598,0,1,0,12,0.05,0.0,0.3086495026946068,36.0,64.0,0.0,22.02,0.002950736116617918
2599,0,1,0,31,0.05,0.0,0.41166007412331446,36.0,64.0,0.0,22.32,0.002950736116617918
2600,0,1,0,19,0.05,0.08561518043279648,0.4063822097248501,36.0,64.0,0.0,22.22,0.004611584022641182
2601,0,1,0,22,0.05,0.0,0.5298419793446859,34.0,66.0,0.0,22.12,0.004611584022641182
2602,1,0,0,31,0.05,0.0,0.3705905388508524,34.0,66.0,0.0,22.26,0.004611584022641182
2603,1,0,0,25,0.05,0.0,0.2719540999581416,36.0,64.0,0.0,22.4,0.004611584022641182
2604,1,0,0,26,0.05,0.0,0.31560546790178007,38.0,62.0,0.0,22.66,0.004611584022641182
2605,0,1,0,16,0.05,0.0,0.5739260375499725,38.0,62.0,0.0,22.2,0.004611584022641182
2606,0,1,0,23,0.05,0.0,0.37972775914452295,38.0,62.0,0.0,22.4,0.004611584022641182
2607,1,0,0,30,0.05,0.0,0.3676621358970116,40.0,60.0,0.0,22.56,0.004611584022641182
2608,1,0,0,24,0.05,0.0,0.4809145346283913,42.0,57.99999999999999,0.0,22.62,0.004611584022641182
2609,0,1,0,20,0.05,0.0,0.2872459943357267,42.0,57.99999999999999,0.0,22.48,0.004611584022641182
2610,1,0,0,24,0.05,0.009116122499108315,0.353655355317252,44.0,56.00000000000001,0.0,22.56,0.003785935156047344
2611,1,0,0,5,0.05,0.0,0.3969190001487732,46.0,54.0,0.0,22.12,0.003785935156047344
2612,1,0,0,34,0.05,0.0,0.290363626445041,46.0,54.0,0.0,22.28,0.003785935156047344
2613,0,1,0,23,0.05,0.0,0.34092090829558996,46.0,54.0,0.0,22.42,0.003785935156047344
2614,1,0,0,22,0.05,0.0,0.43215323487917584,48.0,52.0,0.0,22.34,0.003785935156047344
2615,1,0,0,25,0.05,0.0,0.38427349018013995,48.0,52.0,0.0,22.6,0.003785935156047344
2616,0,1,0,31,0.05,0.0,0.4365781622548257,46.0,54.0,0.0,22.62,0.003785935156047344
2617,0,1,0,16,0.05,0.0,0.4033555269241333,44.0,56.00000000000001,0.0,22.64,0.003785935156047344
2618,0,1,0,20,0.05,0.0,0.38600072099102867,44.0,56.00000000000001,0.0,22.72,0.003785935156047344
2619,0,1,0,29,0.05,0.0,0.5438282571989914,44.0,56.00000000000001,0.0,22.88,0.003785935156047344
2620,0,1,0,30,0.05,0.020261386409401894,0.2939819191341047,44.0,56.00000000000001,0.0,22.96,0.004031210318207741
2621,0,1,0,36,0.05,0.0,0.33847706438973546,42.0,57.99999999999999,0.0,23.14,0.004031210318207741
2622,0,1,0,26,0.05,0.0,0.3013133502006531,42.0,57.99999999999999,0.0,23.4,0.004031210318207741
2623,0,1,0,23,0.05,0.0,0.3593292222781615,42.0,57.99999999999999,0.0,23.5,0.004031210318207741
2624,0,1,0,15,0.05,0.0,0.4431546926498413,42.0,57.99999999999999,0.0,23.46,0.004031210318207741
2625,1,0,0,50,0.05,0.0,0.4703485168972794,44.0,56.00000000000001,0.0,24.14,0.004031210318207741
2626,1,0,0,22,0.05,0.0,0.274749295278029,46.0,54.0,0.0,24.14,0.004031210318207741
2627,1,0,0,11,0.05,0.0,0.42968630519780243,48.0,52.0,0.0,23.86,0.004031210318207741
2628,0,1,0,13,0.05,0.0,0.44703338467157805,46.0,54.0,0.0,23.46,0.004031210318207741
2629,0,1,0,14,0.05,0.0,0.352246139730726,44.0,56.00000000000001,0.0,23.22,0.004031210318207741
2630,0,1,0,23,0.05,0.0024720611982047558,0.5537677080858321,42.0,57.99999999999999,0.0,23.12,0.002494001230224967
2631,1,0,0,5,0.05,0.0,0.37207711338996885,42.0,57.99999999999999,0.0,22.58,0.002494001230224967
2632,0,1,0,35,0.05,0.0,0.356056397780776,42.0,57.99999999999999,0.0,23.1,0.002494001230224967
2633,0,1,0,12,0.05,0.0,0.46833339929580686,42.0,57.99999999999999,0.0,22.96,0.002494001230224967
2634,1,0,0,29,0.05,0.0,0.4135416879736144,44.0,56.00000000000001,0.0,23.2,0.002494001230224967
2635,0,1,0,23,0.05,0.0,0.30907333674638165,44.0,56.00000000000001,0.0,23.14,0.002494001230224967
2636,0,1,0,17,0.05,0.0,0.3991748849550883,44.0,56.00000000000001,0.0,23.06,0.002494001230224967
2637,1,0,0,23,0.05,0.0,0.40724309195171704,44.0,56.00000000000001,0.0,23.02,0.002494001230224967
2638,0,1,0,14,0.05,0.0,0.28792227307955426,42.0,57.99999999999999,0.0,22.66,0.002494001230224967
2639,0,1,0,31,0.05,0.0,0.3758452740208856,42.0,57.99999999999999,0.0,22.86,0.002494001230224967
2640,0,1,0,5,0.05,0.014047989621758461,0.5158689320087433,40.0,60.0,0.0,22.52,0.002630254803225398
2641,1,0,0,40,0.05,0.0,0.3643105811363942,42.0,57.99999999999999,0.0,22.94,0.002630254803225398
2642,1,0,0,28,0.05,0.0,0.5050047647070002,42.0,57.99999999999999,0.0,23.06,0.002630254803225398
2643,0,1,0,18,0.05,0.0,0.2779400252244052,40.0,60.0,0.0,23.0,0.002630254803225398
2644,0,1,0,18,0.05,0.0,0.3224944563375579,40.0,60.0,0.0,22.9,0.002630254803225398
2645,0,1,0,19,0.05,0.0,0.4266466906196193,38.0,62.0,0.0,22.56,0.002630254803225398
2646,1,0,0,19,0.05,0.0,0.2799222038851844,40.0,60.0,0.0,22.58,0.002630254803225398
2647,0,1,0,19,0.05,0.0,0.4307838976383209,38.0,62.0,0.0,22.52,0.002630254803225398
2648,1,0,0,30,0.05,0.0,0.31793625333479475,40.0,60.0,0.0,22.88,0.002630254803225398
2649,1,0,0,11,0.05,0.0,0.3463862925767899,42.0,57.99999999999999,0.0,22.48,0.002630254803225398
2650,0,1,0,11,0.05,0.025982707738876343,0.4662668298591267,42.0,57.99999999999999,0.0,22.32,0.0014376053493469953
2651,0,1,0,19,0.05,0.0,0.5583473303738762,42.0,57.99999999999999,0.0,22.26,0.0014376053493469953
2652,0,1,0,26,0.05,0.0,0.3137849294222318,40.0,60.0,0.0,22.16,0.0014376053493469953
2653,0,1,0,20,0.05,0.0,0.3663095345622615,38.0,62.0,0.0,22.06,0.0014376053493469953
2654,0,1,0,17,0.05,0.0,0.5314043076599345,36.0,64.0,0.0,21.88,0.0014376053493469953
2655,0,1,0,23,0.05,0.0,0.3771350474461265,36.0,64.0,0.0,22.02,0.0014376053493469953
2656,1,0,0,36,0.05,0.0,0.44178415536880494,38.0,62.0,0.0,22.28,0.0014376053493469953
2657,0,1,0,27,0.05,0.0,0.4150637686252594,36.0,64.0,0.0,22.22,0.0014376053493469953
2658,0,1,0,24,0.05,0.0,0.4000311307609081,34.0,66.0,0.0,22.22,0.0014376053493469953
2659,0,1,0,27,0.05,0.0,0.4958058977127075,34.0,66.0,0.0,22.36,0.0014376053493469953
2660,1,0,0,44,0.05,0.05270478129386902,0.26822438454905223,34.0,66.0,0.0,22.76,0.0023093785252422095
2661,0,1,0,27,0.05,0.0,0.3102204645121539,32.0,68.0,0.0,23.2,0.0023093785252422095
2662,0,1,0,22,0.05,0.0,0.4765536134893244,30.0,70.0,0.0,22.96,0.0023093785252422095
2663,0,1,0,17,0.05,0.0,0.3365754677968867,30.0,70.0,0.0,22.84,0.0023093785252422095
2664,0,1,0,15,0.05,0.0,0.3945186390326573,28.000000000000004,72.0,0.0,22.7,0.0023093785252422095
2665,0,1,0,19,0.05,0.0,0.33020143824465137,26.0,74.0,0.0,22.58,0.0023093785252422095
2666,0,1,0,24,0.05,0.0,0.3004665186871653,26.0,74.0,0.0,22.44,0.0023093785252422095
2667,0,1,0,16,0.05,0.0,0.4352934956550598,26.0,74.0,0.0,22.44,0.0023093785252422095
2668,1,0,0,12,0.05,0.0,0.28371456762154895,28.000000000000004,72.0,0.0,22.28,0.0023093785252422095
2669,0,1,0,8,0.05,0.0,0.339187890291214,28.000000000000004,72.0,0.0,21.86,0.0023093785252422095
2670,0,1,0,16,0.05,0.0024238377809524536,0.33882944844663143,28.000000000000004,72.0,0.0,21.58,0.0019526275526732207
2671,0,1,0,29,0.05,0.0,0.2418795726620234,28.000000000000004,72.0,0.0,21.44,0.0019526275526732207
2672,0,1,0,20,0.05,0.0,0.46815115958452225,28.000000000000004,72.0,0.0,21.32,0.0019526275526732207
2673,1,0,0,37,0.05,0.0,0.387262660445589,30.0,70.0,0.0,21.6,0.0019526275526732207
2674,0,1,0,24,0.05,0.0,0.5517134734175422,30.0,70.0,0.0,21.78,0.0019526275526732207
2675,0,1,0,23,0.05,0.0,0.4088006861831831,28.000000000000004,72.0,0.0,21.24,0.0019526275526732207
2676,0,1,0,11,0.05,0.0,0.39124604246833106,26.0,74.0,0.0,21.02,0.0019526275526732207
2677,0,1,0,17,0.05,0.0,0.3584841261891758,24.0,76.0,0.0,21.14,0.0019526275526732207
2678,1,0,0,22,0.05,0.0,0.42176470317338643,26.0,74.0,0.0,21.32,0.0019526275526732207
2679,0,1,0,22,0.05,0.0,0.34204783087426965,26.0,74.0,0.0,21.48,0.0019526275526732207
2680,1,0,0,22,0.05,0.07902272045612335,0.39813789427280427,28.000000000000004,72.0,0.0,21.46,0.0034836407378315924
2681,0,1,0,24,0.05,0.0,0.353674756983916,26.0,74.0,0.0,21.84,0.0034836407378315924
2682,0,1,0,15,0.05,0.0,0.40947113037109373,26.0,74.0,0.0,21.44,0.0034836407378315924
2683,0,1,0,20,0.05,0.0,0.3173607811331749,26.0,74.0,0.0,21.6,0.0034836407378315924
2684,0,1,0,31,0.05,0.0,0.4814535134604999,24.0,76.0,0.0,21.64,0.0034836407378315924
2685,0,1,0,28,0.05,0.0,0.22895117159242984,24.0,76.0,0.0,21.74,0.0034836407378315924
2686,0,1,0,20,0.05,0.0,0.46370477974414825,24.0,76.0,0.0,21.8,0.0034836407378315924
2687,1,0,0,39,0.05,0.0,0.4005769418703543,24.0,76.0,0.0,22.12,0.0034836407378315924
2688,1,0,0,28,0.05,0.0,0.3646801199231829,26.0,74.0,0.0,22.4,0.0034836407378315924
2689,1,0,0,29,0.05,0.0,0.3627952599525452,28.000000000000004,72.0,0.0,22.36,0.0034836407378315924
2690,0,1,0,17,0.05,0.14068621397018433,0.44446062340455894,28.000000000000004,72.0,0.0,22.6,0.00601640522480011
2691,0,1,0,28,0.05,0.0,0.4813592391354697,26.0,74.0,0.0,22.36,0.00601640522480011
2692,1,0,0,18,0.05,0.0,0.3296529948711395,26.0,74.0,0.0,22.16,0.00601640522480011
2693,1,0,0,26,0.05,0.0,0.22250743687152863,28.000000000000004,72.0,0.0,22.32,0.00601640522480011
2694,0,1,0,21,0.05,0.0,0.3737971200829461,28.000000000000004,72.0,0.0,22.38,0.00601640522480011
2695,0,1,0,19,0.05,0.0,0.5574656222995958,28.000000000000004,72.0,0.0,22.38,0.00601640522480011
2696,1,0,0,14,0.05,0.0,0.5006517882530506,28.000000000000004,72.0,0.0,22.28,0.00601640522480011
2697,0,1,0,22,0.05,0.0,0.40621516534260343,28.000000000000004,72.0,0.0,22.34,0.00601640522480011
2698,0,1,0,23,0.05,0.0,0.34540751440958545,26.0,74.0,0.0,22.2,0.00601640522480011
2699,0,1,0,17,0.05,0.0,0.4476409014314413,24.0,76.0,0.0,22.32,0.00601640522480011
2700,0,1,0,24,0.05,0.09175099432468414,0.35704115304079925,24.0,76.0,0.0,22.58,0.007331770956516266
2701,0,1,0,21,0.05,0.0,0.3214663510259829,24.0,76.0,0.0,22.62,0.007331770956516266
2702,1,0,0,20,0.05,0.0,0.432972452044487,26.0,74.0,0.0,22.5,0.007331770956516266
2703,1,0,0,29,0.05,0.0,0.43667635108743397,28.000000000000004,72.0,0.0,22.68,0.007331770956516266
2704,0,1,0,39,0.05,0.0,0.4408954404867612,28.000000000000004,72.0,0.0,23.12,0.007331770956516266
2705,1,0,0,35,0.05,0.0,0.3941488331183791,30.0,70.0,0.0,23.36,0.007331770956516266
2706,0,1,0,39,0.05,0.0,0.4665794010097916,28.000000000000004,72.0,0.0,23.42,0.007331770956516266
2707,0,1,0,30,0.05,0.0,0.31697215512394905,28.000000000000004,72.0,0.0,23.48,0.007331770956516266
2708,1,0,0,19,0.05,0.0,0.34294266667630935,30.0,70.0,0.0,23.38,0.007331770956516266
2709,1,0,0,16,0.05,0.0,0.4008244752883911,32.0,68.0,0.0,23.16,0.007331770956516266
2710,1,0,0,39,0.05,0.01122401375323534,0.2965465043042157,32.0,68.0,0.0,23.06,0.006502155605703592
2711,1,0,0,23,0.05,0.0,0.3034087676893581,34.0,66.0,0.0,22.98,0.006502155605703592
2712,1,0,0,42,0.05,0.0,0.3070442669093609,36.0,64.0,0.0,23.38,0.006502155605703592
2713,0,1,0,31,0.05,0.0,0.26281946500142417,36.0,64.0,0.0,23.66,0.006502155605703592
2714,1,0,0,14,0.05,0.0,0.3169311605967008,38.0,62.0,0.0,23.64,0.006502155605703592
2715,1,0,0,5,0.05,0.0,0.2997894287109375,40.0,60.0,0.0,23.36,0.006502155605703592
2716,1,0,0,32,0.05,0.0,0.346804516389966,42.0,57.99999999999999,0.0,23.52,0.006502155605703592
2717,0,1,0,53,0.05,0.0,0.31517379969358444,42.0,57.99999999999999,0.0,24.26,0.006502155605703592
2718,1,0,0,17,0.05,0.0,0.3433360387881597,42.0,57.99999999999999,0.0,24.36,0.006502155605703592
2719,0,1,0,32,0.05,0.0,0.2732812890718723,42.0,57.99999999999999,0.0,24.84,0.006502155605703592
2720,1,0,0,30,0.05,0.017536673694849014,0.3874425323946135,44.0,56.00000000000001,0.0,25.12,0.006804412323981523
2721,0,1,0,34,0.05,0.0,0.30081695367892586,44.0,56.00000000000001,0.0,25.22,0.006804412323981523
2722,0,1,0,25,0.05,0.0,0.5127528769274553,44.0,56.00000000000001,0.0,25.32,0.006804412323981523
2723,0,1,0,32,0.05,0.0,0.35544178466643056,42.0,57.99999999999999,0.0,25.22,0.006804412323981523
2724,0,1,0,37,0.05,0.0,0.30550048127770424,42.0,57.99999999999999,0.0,25.48,0.006804412323981523
2725,0,1,0,22,0.05,0.0,0.2894966507499868,42.0,57.99999999999999,0.0,25.46,0.006804412323981523
2726,1,0,0,12,0.05,0.0,0.3055068093041579,44.0,56.00000000000001,0.0,25.48,0.006804412323981523
2727,0,1,0,38,0.05,0.0,0.32509948855096643,44.0,56.00000000000001,0.0,25.9,0.006804412323981523
2728,1,0,0,17,0.05,0.0,0.34786521395047504,44.0,56.00000000000001,0.0,25.8,0.006804412323981523
2729,0,1,0,30,0.05,0.0,0.2869778732801306,44.0,56.00000000000001,0.0,25.96,0.006804412323981523
2730,1,0,0,16,0.05,0.11027556657791138,0.28398485084374747,44.0,56.00000000000001,0.0,25.84,0.007429469246417284
2731,1,0,0,13,0.05,0.0,0.34713895122210187,46.0,54.0,0.0,25.62,0.007429469246417284
2732,0,1,0,11,0.05,0.0,0.2714676090649196,46.0,54.0,0.0,25.54,0.007429469246417284
2733,1,0,0,19,0.05,0.0,0.34396055779036355,48.0,52.0,0.0,25.52,0.007429469246417284
2734,0,1,0,27,0.05,0.0,0.24882634729146957,48.0,52.0,0.0,25.44,0.007429469246417284
2735,0,1,0,34,0.05,0.0,0.3706657316754846,48.0,52.0,0.0,25.56,0.007429469246417284
2736,0,1,0,28,0.05,0.0,0.3135827922821045,48.0,52.0,0.0,25.72,0.007429469246417284
2737,1,0,0,28,0.05,0.0,0.24376209612403596,48.0,52.0,0.0,25.5,0.007429469246417284
2738,0,1,0,21,0.05,0.0,0.24608042538166047,46.0,54.0,0.0,25.36,0.007429469246417284
2739,1,0,0,38,0.05,0.0,0.4747874206966824,46.0,54.0,0.0,25.54,0.007429469246417284
2740,0,1,0,25,0.05,0.010194778442382812,0.30089772695844824,46.0,54.0,0.0,25.7,0.004819640535861254
2741,0,1,0,25,0.05,0.0,0.3248219609260559,46.0,54.0,0.0,25.64,0.004819640535861254
2742,1,0,0,18,0.05,0.0,0.42923810746934676,46.0,54.0,0.0,25.64,0.004819640535861254
2743,0,1,0,33,0.05,0.0,0.2502995327115059,44.0,56.00000000000001,0.0,25.78,0.004819640535861254
2744,1,0,0,15,0.05,0.0,0.32754520773887635,46.0,54.0,0.0,25.66,0.004819640535861254
2745,1,0,0,7,0.05,0.0,0.23811240919998714,48.0,52.0,0.0,25.42,0.004819640535861254
2746,1,0,0,19,0.05,0.0,0.4173106268832558,48.0,52.0,0.0,25.52,0.004819640535861254
2747,1,0,0,13,0.05,0.0,0.3394331748668964,50.0,50.0,0.0,25.34,0.004819640535861254
2748,1,0,0,20,0.05,0.0,0.349841927227221,52.0,48.0,0.0,25.28,0.004819640535861254
2749,0,1,0,20,0.05,0.0,0.34637823073487534,52.0,48.0,0.0,25.34,0.004819640535861254
2750,1,0,0,12,0.05,0.06062190234661102,0.4006881524216045,54.0,46.0,0.0,25.1,0.004197058696299791
2751,0,1,0,32,0.05,0.0,0.3240527103344599,54.0,46.0,0.0,25.32,0.004197058696299791
2752,0,1,0,23,0.05,0.0,0.254495558531388,52.0,48.0,0.0,25.38,0.004197058696299791
2753,0,1,0,8,0.05,0.0,0.39981604367494583,50.0,50.0,0.0,24.96,0.004197058696299791
2754,1,0,0,21,0.05,0.0,0.3499115797735396,52.0,48.0,0.0,24.6,0.004197058696299791
2755,0,1,0,25,0.05,0.0,0.21585109423507343,50.0,50.0,0.0,24.4,0.004197058696299791
2756,0,1,0,13,0.05,0.0,0.3191773031766598,50.0,50.0,0.0,23.88,0.004197058696299791
2757,0,1,0,49,0.05,0.0,0.35574600035729614,50.0,50.0,0.0,24.26,0.004197058696299791
2758,0,1,0,29,0.05,0.0,0.31475579186722086,48.0,52.0,0.0,24.46,0.004197058696299791
2759,0,1,0,40,0.05,0.0,0.3778872065246105,46.0,54.0,0.0,24.94,0.004197058696299791
2760,0,1,0,25,0.05,0.12943674623966217,0.41441142559051514,44.0,56.00000000000001,0.0,24.66,0.0065613133460283276
2761,1,0,0,35,0.05,0.0,0.35854242391446056,44.0,56.00000000000001,0.0,24.9,0.0065613133460283276
2762,1,0,0,14,0.05,0.0,0.4064895042351314,44.0,56.00000000000001,0.0,24.34,0.0065613133460283276
2763,1,0,0,14,0.05,0.0,0.17296888359955379,46.0,54.0,0.0,24.0,0.0065613133460283276
2764,0,1,0,31,0.05,0.0,0.2823041629578386,44.0,56.00000000000001,0.0,24.34,0.0065613133460283276
2765,0,1,0,16,0.05,0.0,0.45321182534098625,42.0,57.99999999999999,0.0,24.56,0.0065613133460283276
2766,1,0,0,20,0.05,0.0,0.2996833175420761,42.0,57.99999999999999,0.0,24.32,0.0065613133460283276
2767,1,0,0,25,0.05,0.0,0.433009830613931,44.0,56.00000000000001,0.0,23.76,0.0065613133460283276
2768,1,0,0,14,0.05,0.0,0.28702499717473984,44.0,56.00000000000001,0.0,23.7,0.0065613133460283276
2769,1,0,0,33,0.05,0.0,0.44039728756873836,46.0,54.0,0.0,23.72,0.0065613133460283276
2770,1,0,0,38,0.05,0.035798002034425735,0.30838136495770635,46.0,54.0,0.0,23.88,0.006926539912819862
